diagram_id,unit_filename,local_order,alt_text_id,provenance
"chapter1-unit-015-d020","chapter1-unit-015.tex",20,"Diagram kategori: \mathcal{C}' → \mathcal{C} (G); \mathcal{C}' → \mathcal{C}' (\identity_{\mathcal{C}'}); \mathcal{C} → \mathcal{C}' (F); \mathcal{C} → \mathcal{D} (K); \mathcal{C} ⇒ \mathcal{C} (\varepsilon); \mathcal{C}' → \mathcal{D}' (K'); \mathcal{D} → \mathcal{D}' (\mathrm{L}F); \mathcal{D} ⇒…","id-ID/chapter1-unit-015.tex:368; tikzcd mandiri"
"chapter1-unit-015-d021","chapter1-unit-015.tex",21,"Diagram kategori: \mathcal{D}' → \mathcal{D}; \mathcal{D}' → \mathcal{D}' (\identity); \mathcal{D} → \mathcal{D}'; \mathcal{D} → \mathcal{D} (\identity); \mathcal{D} ⇒ \mathcal{D}; \mathcal{D}' ⇒ \mathcal{D}'.","id-ID/chapter1-unit-015.tex:389; tikzcd mandiri"
"chapter1-unit-015-d022","chapter1-unit-015.tex",22,"Diagram kategori: \mathcal{D}' → \mathcal{D} (\mathrm{R}G); \mathcal{D} ⇒ \mathcal{D} (\identity).","id-ID/chapter1-unit-015.tex:392; tikzcd mandiri"
"chapter1-unit-015-d023","chapter1-unit-015.tex",23,"Diagram kategori: \mathcal{D} → \mathcal{D}'; \mathcal{D} → \mathcal{D} (\identity); \mathcal{D}' → \mathcal{D}; \mathcal{D}' ⇒ \mathcal{D}'; \mathcal{D}' → \mathcal{D}' (\identity); \mathcal{D} ⇒ \mathcal{D}.","id-ID/chapter1-unit-015.tex:396; tikzcd mandiri"
"chapter1-unit-015-d024","chapter1-unit-015.tex",24,"Diagram kategori: \mathcal{D} → \mathcal{D}' (\mathrm{L}F); \mathcal{D}' ⇒ \mathcal{D}' (\identity).","id-ID/chapter1-unit-015.tex:399; tikzcd mandiri"
"chapter1-unit-015-d025","chapter1-unit-015.tex",25,"Diagram kategori: \mathcal{C}' → \mathcal{C}; \mathcal{C}' → \mathcal{D}'; \mathcal{C} → \mathcal{D}; \mathcal{C} ⇒ \mathcal{D}'; \mathcal{D}' → \mathcal{D}; \mathcal{D}' → \mathcal{D}' (\identity); \mathcal{D} → \mathcal{D}'; \mathcal{D} → \mathcal{D} (\identity); serta 2 panah lain.","id-ID/chapter1-unit-015.tex:409; tikzcd mandiri"
"chapter1-unit-015-d026","chapter1-unit-015.tex",26,"Diagram kategori: \mathcal{C}' → \mathcal{C}; \mathcal{C}' → \mathcal{C}' (\identity); \mathcal{C} → \mathcal{C}'; \mathcal{C} → \mathcal{D}; \mathcal{C} ⇒ \mathcal{C} (\varepsilon); \mathcal{C}' → \mathcal{D}'; \mathcal{D} → \mathcal{D}'; \mathcal{D} → \mathcal{D} (\identity); serta 3 panah lain.","id-ID/chapter1-unit-015.tex:413; tikzcd mandiri"
"chapter1-unit-015-d027","chapter1-unit-015.tex",27,"Diagram kategori: \mathcal{C}' → \mathcal{C}; \mathcal{C}' → \mathcal{C}' (\identity); \mathcal{C} → \mathcal{C}'; \mathcal{C} → \mathcal{C} (\identity); \mathcal{C} ⇒ \mathcal{C} (\varepsilon); \mathcal{C}' → \mathcal{D}'; \mathcal{C}' ⇒ \mathcal{C}' (\eta); \mathcal{C} → \mathcal{D}; serta 2 pana…","id-ID/chapter1-unit-015.tex:421; tikzcd mandiri"
"chapter1-unit-015-d028","chapter1-unit-015.tex",28,"Diagram kategori: \mathcal{C}' → \mathcal{C}; \mathcal{C}' → \mathcal{D}'; \mathcal{C} → \mathcal{D}; \mathcal{C} ⇒ \mathcal{D}' (\beta); \mathcal{D}' → \mathcal{D}; \mathcal{D} ⇒ \mathcal{D} (\identity).","id-ID/chapter1-unit-015.tex:425; tikzcd mandiri"
"chapter1-unit-015-d029","chapter1-unit-015.tex",29,"Diagram kategori: \mathcal{C}' → \mathcal{C}; \mathcal{C}' → \mathcal{D}'; \mathcal{C} → \mathcal{D}; \mathcal{C} ⇒ \mathcal{D}' (\beta); \mathcal{D}' → \mathcal{D}; \mathcal{D} ⇒ \mathcal{D} (\identity).","id-ID/chapter1-unit-015.tex:429; tikzcd mandiri"
"chapter1-unit-016-d001","chapter1-unit-016.tex",1,"Diagram komutatif: Fc → Fc; Fc → \varinjlim F \Pi_{/d}; Fc → \varinjlim F \Pi_{/d'}; \varinjlim F \Pi_{/d} → \varinjlim F \Pi_{/d'}.","id-ID/chapter1-unit-016.tex:48; tikzcd mandiri"
"chapter1-unit-016-d002","chapter1-unit-016.tex",2,"Diagram komutatif: Fc → Fc'; Fc → \varinjlim F \Pi_{/Kc} (\eta_c); Fc' → \varinjlim F \Pi_{/Kc'} . (\eta_{c'}); \varinjlim F \Pi_{/Kc} → \varinjlim F \Pi_{/Kc'} ..","id-ID/chapter1-unit-016.tex:68; tikzcd mandiri"
"chapter1-unit-016-d003","chapter1-unit-016.tex",3,"Diagram komutatif: Fc → LKc (\xi_c); Fc → Fc' (Ff); LKc → LKc' (LKf); LKc → Ld .; Fc' → LKc' (\xi_{c'}); LKc' → Ld ..","id-ID/chapter1-unit-016.tex:123; tikzcd mandiri"
"chapter1-unit-016-d004","chapter1-unit-016.tex",4,"Diagram komutatif: Fc → (\Lan_K F)(d); Fc → LKc (\xi_c); (\Lan_K F)(d) → Ld (\chi_d); LKc → Ld (L(Kc \to d)).","id-ID/chapter1-unit-016.tex:132; tikzcd mandiri"
"chapter1-unit-016-d005","chapter1-unit-016.tex",5,"Diagram komutatif: Ld → Ld' (L(d \to d')); Fc → LKc (\xi_c); LKc → Ld (L(Kc \to d)); LKc → Ld' (L(Kc \to d')).","id-ID/chapter1-unit-016.tex:147; tikzcd mandiri"
"chapter1-unit-016-d006","chapter1-unit-016.tex",6,"Diagram kategori: Fc → (\Lan_K F)(Kc) (\eta_c); Fc → (\Lan_K F)(d); (\Lan_K F)(Kc) → (\Lan_K F)(d) ((\Lan_K F)(Kc \to d)); (\Lan_K F)(Kc) → LKc (\chi_{Kc}); (\Lan_K F)(d) → Ld (\chi_d); LKc → Ld (L(Kc \to d)).","id-ID/chapter1-unit-016.tex:171; tikzcd mandiri"
"chapter1-unit-017-d001","chapter1-unit-017.tex",1,"Diagram kategori: \cdots → X; Y → X (s); Y → Z (a); W → Z (t); W → U (b); \cdots → U.","id-ID/chapter1-unit-017.tex:112; tikzcd mandiri"
"chapter1-unit-017-d002","chapter1-unit-017.tex",2,"Diagram kategori: A\underline{X} → B\underline{X} (\tilde{\varphi}_{\underline{X}}); A\underline{X} → A\underline{Y} (Af); B\underline{X} → B\underline{Y} . (Bf); A\underline{Y} → B\underline{Y} . (\tilde{\varphi}_{\underline{Y}}).","id-ID/chapter1-unit-017.tex:172; tikzcd mandiri"
"chapter1-unit-017-d003","chapter1-unit-017.tex",3,"Diagram komutatif: X → Z (s \in S); W → X (f'); W → Y (s' \in S); Y → Z (f).","id-ID/chapter1-unit-017.tex:203; tikzcd mandiri"
"chapter1-unit-017-d004","chapter1-unit-017.tex",4,"Diagram kategori: Z \tikztostart.south) -- ([yshift=-2ex]\tikztotarget.south) [midway]\ti… → X (t \in S); Z \tikztostart.south) -- ([yshift=-2ex]\tikztotarget.south) [midway]\ti… → Y (\text{komutatif); X → Y (f); X → Y (g); Y → W . (s \in S).","id-ID/chapter1-unit-017.tex:213; tikzcd mandiri"
"chapter1-unit-017-d005","chapter1-unit-017.tex",5,"Diagram kategori: X \& Z ↪ simpul di kiri; X \& Z → \& W; \& W ↪ simpul di kiri-atas.","id-ID/chapter1-unit-017.tex:244; tikzcd mandiri"
"chapter1-unit-017-d006","chapter1-unit-017.tex",6,"Diagram kategori: X \& Z ↪ simpul di kanan; X \& Z ↪ simpul di kanan-bawah; X \& Z → \& W.","id-ID/chapter1-unit-017.tex:250; tikzcd mandiri"
"chapter1-unit-017-d007","chapter1-unit-017.tex",7,"Diagram komutatif: Z → W (j'); X ↪ Z (i); X ↪ Z' (j); Z' ↪ W (i').","id-ID/chapter1-unit-017.tex:270; tikzcd mandiri"
"chapter1-unit-017-d008","chapter1-unit-017.tex",8,"Diagram kategori: Z ↪ X (s); Z → Y (a).","id-ID/chapter1-unit-017.tex:308; tikzcd mandiri"
"chapter1-unit-017-d009","chapter1-unit-017.tex",9,"Diagram kategori: X → Z (a); Y ↪ Z (s).","id-ID/chapter1-unit-017.tex:317; tikzcd mandiri"
"chapter1-unit-017-d010","chapter1-unit-017.tex",10,"Diagram kategori: M_{X, Y}^l /\sim → \displaystyle\varinjlim_{\substack{[X \leftarrowtail Z] (1:1); {[Z; s, a]} → {\left[ Z \xrightarrow{a} Y \right]}.","id-ID/chapter1-unit-017.tex:358; tikzcd mandiri"
"chapter1-unit-017-d011","chapter1-unit-017.tex",11,"Diagram kategori: M_{X, Y}^r /\sim → \displaystyle\varinjlim_{\substack{[Y \rightarrowtail Z] (1:1); {[Z; a, s]} → {\left[ X \xrightarrow{a} Z \right]}.","id-ID/chapter1-unit-017.tex:363; tikzcd mandiri"
"chapter1-unit-017-d012","chapter1-unit-017.tex",12,"Diagram komutatif: W ↪ U (r); W → V (c); U ↪ X (s); U → Y (a); V ↪ Y (t); V → Z (b).","id-ID/chapter1-unit-017.tex:402; tikzcd mandiri"
"chapter1-unit-017-d013","chapter1-unit-017.tex",13,"Diagram komutatif: U ↪ X (s); U → Y (a); W ↪ U (r); W → V (c); V → Z . (b); V ↪ Y (t); U' ↪ X (s'); U' → Y (a'); serta 3 panah lain.","id-ID/chapter1-unit-017.tex:418; tikzcd mandiri"
"chapter1-unit-017-d014","chapter1-unit-017.tex",14,"Diagram kategori: Q ↪ W' (k); Q → W (q); W ↪ U (r); W' → U (xr').","id-ID/chapter1-unit-017.tex:426; tikzcd mandiri"
"chapter1-unit-017-d015","chapter1-unit-017.tex",15,"Diagram kategori: W ↪ X (sr); W → Z (bc); P → Z (bc'kw); P ↪ X (s'r'kw); P → W (qw); P → W' (kw); W' ↪ X (s'r'); W' → Z (bc').","id-ID/chapter1-unit-017.tex:436; tikzcd mandiri"
"chapter1-unit-017-d016","chapter1-unit-017.tex",16,"Diagram komutatif: \bullet ↪ \bullet; \bullet → \bullet; \bullet ↪ A; \bullet → B; \bullet ↪ B; \bullet → C; A ↪ X (s); A → Y (a); serta 4 panah lain.","id-ID/chapter1-unit-017.tex:482; tikzcd mandiri"
"chapter1-unit-017-d017","chapter1-unit-017.tex",17,"Diagram kategori: X → X; X → Y (f); Y → Y; Y → Z (g).","id-ID/chapter1-unit-017.tex:500; tikzcd mandiri"
"chapter1-unit-017-d018","chapter1-unit-017.tex",18,"Diagram kategori: X ↪ Y (f); X → Y (f); Y → Y.","id-ID/chapter1-unit-017.tex:521; tikzcd mandiri"
"chapter1-unit-017-d019","chapter1-unit-017.tex",19,"Diagram kategori: X → X; X → Y (f); X ↪ Y (f).","id-ID/chapter1-unit-017.tex:530; tikzcd mandiri"
"chapter1-unit-017-d020","chapter1-unit-017.tex",20,"Diagram kategori: X → X; X ↪ Y (f).","id-ID/chapter1-unit-017.tex:536; tikzcd mandiri"
"chapter1-unit-017-d021","chapter1-unit-017.tex",21,"Diagram komutatif: X → X; X → Y (f); U ↪ X (s); U → Y (a); U → X; X → Y (g).","id-ID/chapter1-unit-017.tex:583; tikzcd mandiri"
"chapter1-unit-018-d001","chapter1-unit-018.tex",1,"Diagram komutatif: \mathcal{C} → \mathcal{C}{[S^{-1}]} (Q); \mathcal{C} → \mathcal{E} (F); \mathcal{C}{[S^{-1}]} → \mathcal{E} (\exists?).","id-ID/chapter1-unit-018.tex:18; tikzcd mandiri"
"chapter1-unit-018-d002","chapter1-unit-018.tex",2,"Diagram kategori: X ↪ Z (t \in T); W → X (f'); W ↪ Y (s' \in S); Y → Z (f).","id-ID/chapter1-unit-018.tex:82; tikzcd mandiri"
"chapter1-unit-018-d003","chapter1-unit-018.tex",3,"Diagram kategori: Y → U; U → U; X ↪ U; X → X; (Y, QY \to \underline{X}) → (U, QU \to \underline{X}) (a).","id-ID/chapter1-unit-018.tex:136; tikzcd mandiri"
"chapter1-unit-018-d004","chapter1-unit-018.tex",4,"Diagram komutatif: V_1 → W (u_1); Y → W (b); Y → V_1 (b_1); Y → V_2 (b_2); X ↪ W (u); X ↪ V_1 (t_1); X ↪ V_2 (t_2); V_2 → W (u_2).","id-ID/chapter1-unit-018.tex:148; tikzcd mandiri"
"chapter1-unit-018-d005","chapter1-unit-018.tex",5,"Diagram komutatif: \mathcal{C}[S^{-1}] → \mathcal{E} (\Ran_Q F \;\text{atau}\; \Lan_Q F ); \mathcal{I}[T^{-1}] → \mathcal{C}[S^{-1}] (\text{ekuivalensi); \mathcal{I}[T^{-1}] → \mathcal{E}.","id-ID/chapter1-unit-018.tex:184; tikzcd mandiri"
"chapter1-unit-018-d006","chapter1-unit-018.tex",6,"Diagram komutatif: \mathcal{C} → {\mathcal{C}[S^{-1}]} (Q); \mathcal{C} → \mathcal{E} (F); \mathcal{I} → \mathcal{C} (\iota); \mathcal{I} → {\mathcal{I}[T^{-1}]} (Q'); {\mathcal{I}[T^{-1}]} → {\mathcal{C}[S^{-1}]} (\iota_Q); {\mathcal{I}[T^{-1}]} → \mathcal{E} (F').","id-ID/chapter1-unit-018.tex:228; tikzcd mandiri"
"chapter1-unit-018-d007","chapter1-unit-018.tex",7,"Diagram kategori: X ↪ U; X → X.","id-ID/chapter1-unit-018.tex:273; tikzcd mandiri"
"chapter1-unit-018-d008","chapter1-unit-018.tex",8,"Diagram komutatif: \mathcal{I} ↪ \mathcal{C}; \mathcal{I} → \mathcal{I}[T^{-1}]; \mathcal{C} → \mathcal{E} (F); \mathcal{E} → \mathcal{F} (M); \mathcal{I}[T^{-1}] → \mathcal{E} (F'); \mathcal{I}[T^{-1}] → \mathcal{F} (MF').","id-ID/chapter1-unit-018.tex:320; tikzcd mandiri"
"chapter1-unit-019-d001","chapter1-unit-019.tex",1,"Diagram kategori: F: \mathcal{C} → \mathcal{D}: G; \mathcal{D}: G → F: \mathcal{C}.","id-ID/chapter1-unit-019.tex:14; tikzcd mandiri"
"chapter1-unit-019-d002","chapter1-unit-019.tex",2,"Diagram kategori: Gd_0 → Gd (G\alpha); c → Gd_0 (\beta_0); c → Gd (\beta).","id-ID/chapter1-unit-019.tex:58; tikzcd mandiri"
"chapter1-unit-019-d003","chapter1-unit-019.tex",3,"Diagram kategori: \Hom_{\mathcal{D}}(d_0, d) → \Hom_{\mathcal{C}}(c, Gd); \alpha → \beta := (G\alpha) \beta_0.","id-ID/chapter1-unit-019.tex:67; tikzcd mandiri"
"chapter1-unit-019-d004","chapter1-unit-019.tex",4,"Diagram kategori: c → \varprojlim_j Gd_j (\exists!); c → Gd_{j'} (f_{j'}); \varprojlim_j Gd_j → Gd_{j'}; G (\varprojlim_j d_j) → \varprojlim_j Gd_j (\exists!); G (\varprojlim_j d_j) → Gd_{j'}.","id-ID/chapter1-unit-019.tex:165; tikzcd mandiri"
"chapter1-unit-019-d005","chapter1-unit-019.tex",5,"Diagram kategori: a → a (\identity_a); a → b (f).","id-ID/chapter1-unit-019.tex:179; tikzcd mandiri"
"chapter1-unit-019-d006","chapter1-unit-019.tex",6,"Diagram kategori: i_*: \Hom_{\mathcal{E}}(t, x) → \left\{ \phi \in \Hom_{\mathcal{E}}(t, e) : \forall \theta, \theta' \in… (1:1); \psi → i\psi.","id-ID/chapter1-unit-019.tex:211; tikzcd mandiri"
"chapter1-unit-019-d007","chapter1-unit-019.tex",7,"Diagram kategori dengan persegi bertanda \Box: z → y; z → e (j); y ↪ \prod_{s \in \Sigma} s^{\Hom_{\mathcal{E}}(y, s)}. (i); e → \prod_{s \in \Sigma} s^{\Hom_{\mathcal{E}}(y, s)}. (\prod_{s \in \Sigma} d_s); satu persegi diberi tanda \Box.","id-ID/chapter1-unit-019.tex:470; tikzcd mandiri"
"chapter1-unit-019-d008","chapter1-unit-019.tex",8,"Diagram komutatif: W → X (a); W → X (b); W → X \dtimes{Y} X ((a, b)); X → X (\identity); X ↠ Y (f); Y → \Coim(f); X \dtimes{Y} X → X; X ↠ \Coim(f).","id-ID/chapter1-unit-019.tex:655; tikzcd mandiri"
"chapter1-unit-019-d009","chapter1-unit-019.tex",9,"Diagram kategori: \mathcal{D} → \mathcal{D}' (E); \mathcal{C} → \mathcal{D} (F); \mathcal{D}' → \mathcal{C} (G).","id-ID/chapter1-unit-019.tex:739; tikzcd mandiri"
"chapter1-unit-019-d010","chapter1-unit-019.tex",10,"Diagram kategori: Q^l X → Q^l X' (Q^l f); Q^l X → Q^l Y (\alpha); Q^l X' → Q^l Y' (\beta); Q^l Y → Q^l Y' (Q^l g).","id-ID/chapter1-unit-019.tex:825; tikzcd mandiri"
"chapter1-unit-019-d011","chapter1-unit-019.tex",11,"Diagram komutatif: X → X' (f); U → U'; U ↪ X; U → Y; U' ↪ X'; U' → Y'; Y → Y' (g).","id-ID/chapter1-unit-019.tex:833; tikzcd mandiri"
"chapter1-unit-019-d012","chapter1-unit-019.tex",12,"Diagram komutatif: W → U' (h); W ↪ U^\dagger (r); U' ↪ X' . (t); U^\dagger → X' . (fs).","id-ID/chapter1-unit-019.tex:848; tikzcd mandiri"
"chapter1-unit-019-d013","chapter1-unit-019.tex",13,"Diagram komutatif: X → X' (f); W ↪ X (sr); W → U' (h); W → Y (ar); U' ↪ X' (t); U' → Y' (b); Y → Y' (g).","id-ID/chapter1-unit-019.tex:855; tikzcd mandiri"
"chapter1-unit-019-d014","chapter1-unit-019.tex",14,"Diagram kategori: \Hom_{\mathcal{D}}(r_G, d) → \Hom_{\cate{Set}}\left( \{\mathrm{pt}\}, Gd \right); \Hom_{\cate{Set}}\left( \{\mathrm{pt}\}, Gd \right) → Gd (\sim); \alpha → (G\alpha)(u_G) ..","id-ID/chapter1-unit-019.tex:912; tikzcd mandiri"
"chapter2-unit-021-d001","chapter2-unit-021.tex",1,"Diagram kategori: X → Y (f); X → X' (a); Y → Y' (b); X' → Y' (g).","id-ID/chapter2-unit-021.tex:129; tikzcd mandiri"
"chapter2-unit-021-d002","chapter2-unit-021.tex",2,"Diagram kategori: X → Y (f); X → X' (-a); Y → Y' (-b); X' → Y' (g).","id-ID/chapter2-unit-021.tex:162; tikzcd mandiri"
"chapter2-unit-022-d001","chapter2-unit-022.tex",1,"Diagram komutatif: X → Y (f); X ↠ \Coim(f); \Coim(f) → \Ker(g) (\varphi); \Ker(g) ↪ Y.","id-ID/chapter2-unit-022.tex:30; tikzcd mandiri"
"chapter2-unit-022-d002","chapter2-unit-022.tex",2,"Diagram kategori: Y ↠ \Coker(f); Y → Z (g); \Image(g) ↪ Z; \Coker(f) → \Image(g) (\psi).","id-ID/chapter2-unit-022.tex:35; tikzcd mandiri"
"chapter2-unit-022-d003","chapter2-unit-022.tex",3,"Diagram kategori: \Ker(\psi) ↪ \Coker(f) . (\text{kanonik); \Ker(\psi) → \Coker(\varphi) (\sim); \Ker(g) ↠ \Ker(\psi); \Ker(g) ↠ \Coker(\varphi) (\text{kanonik); \Coker(\varphi) ↪ \Coker(f) ..","id-ID/chapter2-unit-022.tex:48; tikzcd mandiri"
"chapter2-unit-022-d004","chapter2-unit-022.tex",4,"Diagram komutatif: X → Y (f); X ↠ \Coim(f); Y ↠ \Coker(f); \Coim(f) ↪ \Ker(g) (\varphi); \Ker(g) ↠ \Coker(\varphi) (\text{kanonik); \Ker(g) ↪ Y; \Coker(\varphi) ↪ \Coker(f).","id-ID/chapter2-unit-022.tex:83; tikzcd mandiri"
"chapter2-unit-022-d005","chapter2-unit-022.tex",5,"Diagram kategori: Y ↠ \Coker(f); Y → Z (g); \Ker(g) ↠ \Ker(\psi); \Ker(g) ↪ Y; \Image(g) ↪ Z; \Coker(f) ↠ \Image(g) (\psi); \Ker(\psi) ↪ \Coker(f) (\text{kanonik).","id-ID/chapter2-unit-022.tex:88; tikzcd mandiri"
"chapter2-unit-022-d006","chapter2-unit-022.tex",6,"Diagram kategori dengan persegi bertanda \Box: \Ker(g) ↪ Y; \Ker(g) ↠ \Coker{[X \to \Ker(g)]}; Y ↠ \Coker(f); \Coker{[X \to \Ker(g)]} → \Coker(f); satu persegi diberi tanda \Box.","id-ID/chapter2-unit-022.tex:109; tikzcd mandiri"
"chapter2-unit-022-d007","chapter2-unit-022.tex",7,"Diagram komutatif: X → Y (f); X → X' (a); Y → Z (g); Y → Y' (b); Z → Z' (c); X' → Y' (f'); Y' → Z' (g').","id-ID/chapter2-unit-022.tex:134; tikzcd mandiri"
"chapter2-unit-022-d008","chapter2-unit-022.tex",8,"Diagram komutatif: \Ker(g) ↠ {\Hm[X \to Y \to Z]}; \Ker(g) → \Ker(g') (\text{diinduksi oleh $(b,c)$); {\Hm[X \to Y \to Z]} ↪ \Coker(f); {\Hm[X \to Y \to Z]} → {\Hm[X' \to Y' \to Z']} (\Phi); \Coker(f) → \Coker(f') (\text{diinduksi oleh $(a,b)$); \Ker(g') ↠ {\Hm[X' \to Y' \to Z']}; {\Hm[X' \to Y' \t…","id-ID/chapter2-unit-022.tex:142; tikzcd mandiri"
"chapter2-unit-022-d009","chapter2-unit-022.tex",9,"Diagram komutatif: \Coker(f) → \Coker(f'); \Coker(f) ↠ \Image(g) (\psi); \Image(g) → \Image(g'); \Image(g) ↪ Z; Z → Z' (c); \Coker(f') ↠ \Image(g') (\psi'); \Image(g') ↪ Z'.","id-ID/chapter2-unit-022.tex:162; tikzcd mandiri"
"chapter2-unit-022-d010","chapter2-unit-022.tex",10,"Diagram kategori: \Hm{\left[ X \to Y \to Z \right]} → \Hm{\left[ X \oplus X' \to Y \oplus Y' \to Z \oplus Z' \right]} (\iota); \Hm{\left[ X \oplus X' \to Y \oplus Y' \to Z \oplus Z' \right]} → \Hm{\left[ X \to Y \to Z \right]} (p); \Hm{\left[ X \oplus X' \to Y \oplus Y' \to Z \oplus Z' \right]} → \…","id-ID/chapter2-unit-022.tex:189; tikzcd mandiri"
"chapter2-unit-023-d001","chapter2-unit-023.tex",1,"Diagram komutatif: S' ↠ S; S' → X'; S → X . (h); X' → X . (f).","id-ID/chapter2-unit-023.tex:24; tikzcd mandiri"
"chapter2-unit-023-d002","chapter2-unit-023.tex",2,"Diagram kategori: S' → X'; S' ↠ S; S → X (h); X' → S (\alpha); X' → X (f).","id-ID/chapter2-unit-023.tex:44; tikzcd mandiri"
"chapter2-unit-023-d003","chapter2-unit-023.tex",3,"Diagram kategori: \Ker' → \Ker; \Ker' → X'; \Ker → \Ker''; \Ker → X; \Ker'' → X''; X' → Y'; X' → X (f); X → Y; serta 12 panah lain.","id-ID/chapter2-unit-023.tex:71; tikzcd mandiri"
"chapter2-unit-023-d004","chapter2-unit-023.tex",4,"Diagram eksak: 0 → \Ker(g); \Ker(g) ↪ X \dtimes{X''} \Ker'' (s); \Ker(g) → \Ker(g); X \dtimes{X''} \Ker'' ↠ \Ker''; X \dtimes{X''} \Ker'' → X; \Ker'' → X''; \Ker(g) ↪ X; \Ker(g) ⇒ Y'; serta 14 panah lain; satu persegi diberi tanda \Box.","id-ID/chapter2-unit-023.tex:113; tikzcd mandiri"
"chapter2-unit-023-d005","chapter2-unit-023.tex",5,"Diagram komutatif: X' → X; X' → Y'; X' → \underline{X'}; X → X''; X → Y; X → \underline{X}; X'' → 0; X'' → Y''; serta 16 panah lain.","id-ID/chapter2-unit-023.tex:176; tikzcd mandiri"
"chapter2-unit-023-d006","chapter2-unit-023.tex",6,"Diagram komutatif: \Ker'' → \Coker' (\delta); \Ker'' → \underline{\Ker''} (\text{morfisme alami); \Coker' → \underline{\Coker'} . (\text{morfisme alami); \underline{\Ker''} → \underline{\Coker'} . (\underline{\delta).","id-ID/chapter2-unit-023.tex:187; tikzcd mandiri"
"chapter2-unit-023-d007","chapter2-unit-023.tex",7,"Diagram komutatif: S' ↠ S (h); S' → \Ker'; S → \Ker (\psi); S → \Ker'' (0); \Ker' → \Ker; \Ker' ↪ X'; \Ker ↪ X; \Ker → \Ker''; serta 3 panah lain.","id-ID/chapter2-unit-023.tex:258; tikzcd mandiri"
"chapter2-unit-023-d008","chapter2-unit-023.tex",8,"Diagram komutatif: S' ↠ S (h); S' → X'; S → X; S → X'' . (0); X' → X (f); X → X'' . (g).","id-ID/chapter2-unit-023.tex:268; tikzcd mandiri"
"chapter2-unit-023-d009","chapter2-unit-023.tex",9,"Diagram komutatif: S_0 → \Ker; S_0 ↠ S; S → \Ker'' (\psi); \Ker → \Ker''.","id-ID/chapter2-unit-023.tex:293; tikzcd mandiri"
"chapter2-unit-023-d010","chapter2-unit-023.tex",10,"Diagram komutatif: S_1 ↠ S; S_1 → X \dtimes{X''} \Ker''; S → \Ker'' (\psi); S → 0 . (0); X \dtimes{X''} \Ker'' → \Ker''; \Ker'' → 0 ..","id-ID/chapter2-unit-023.tex:303; tikzcd mandiri"
"chapter2-unit-023-d011","chapter2-unit-023.tex",11,"Diagram komutatif: S → \Ker'' (\psi); \Ker'' → \Coker' (\delta); \Coker' ↪ \Coker' \dsqcup{Y'} Y; S_1 ↠ S; S_1 → X \dtimes{X''} \Ker''; X \dtimes{X''} \Ker'' → \Coker' \dsqcup{Y'} Y (\delta_0); X \dtimes{X''} \Ker'' → \Ker''; X \dtimes{X''} \Ker'' → X; serta 2 panah lain.","id-ID/chapter2-unit-023.tex:317; tikzcd mandiri"
"chapter2-unit-023-d012","chapter2-unit-023.tex",12,"Diagram komutatif: S_0 ↠ S_1; S_0 → X' (k); S_1 → Y' (\xi); S_1 → \Coker' . (0); X' → Y'; Y' → \Coker' ..","id-ID/chapter2-unit-023.tex:336; tikzcd mandiri"
"chapter2-unit-023-d013","chapter2-unit-023.tex",13,"Diagram komutatif: S_0 ↠ S_1; S_0 → X' (k); S_0 → X (\lambda); S_1 → Y' (\xi); S_1 → X \dtimes{X''} \Ker''; X \dtimes{X''} \Ker'' → X; X' → Y' (a); X' → X (f); serta 2 panah lain.","id-ID/chapter2-unit-023.tex:346; tikzcd mandiri"
"chapter2-unit-023-d014","chapter2-unit-023.tex",14,"Diagram kategori: S_0 ↠ S_1; S_0 → \Ker; S_0 → X (\lambda -fk); S_1 ↠ S; S → \Ker'' (\psi); \Ker ↪ X; \Ker → \Ker''; \Ker'' ↪ X'' .; serta 1 panah lain.","id-ID/chapter2-unit-023.tex:360; tikzcd mandiri"
"chapter2-unit-023-d015","chapter2-unit-023.tex",15,"Diagram kategori: S_0 ↠ S_1; S_0 → X (\lambda); S_1 ↠ S; S_1 → X \dtimes{X''} \Ker''; S → \Ker'' (\psi); X \dtimes{X''} \Ker'' → \Ker''; X \dtimes{X''} \Ker'' → X; \Ker'' → X'' .; serta 1 panah lain.","id-ID/chapter2-unit-023.tex:374; tikzcd mandiri"
"chapter2-unit-023-d016","chapter2-unit-023.tex",16,"Diagram kategori: X_1 → X_2; X_1 → Y_1 (f_1); X_2 → X_3; X_2 → Y_2 (f_2); X_3 → X_4; X_3 → Y_3 (f_3); X_4 → X_5; X_4 → Y_4 (f_4); serta 5 panah lain.","id-ID/chapter2-unit-023.tex:393; tikzcd mandiri"
"chapter2-unit-023-d017","chapter2-unit-023.tex",17,"Diagram komutatif: S' ↠ S; S' → X_2; S → X_3 . (h); X_2 → X_3 ..","id-ID/chapter2-unit-023.tex:426; tikzcd mandiri"
"chapter2-unit-023-d018","chapter2-unit-023.tex",18,"Diagram komutatif: S''' ↠ S''; S''' → X_1; S'' ↠ S'; S'' → Y_1; S' → X_2; X_2 → Y_2 . (f_2); X_1 → Y_1 (f_1); Y_1 → Y_2 ..","id-ID/chapter2-unit-023.tex:433; tikzcd mandiri"
